1569423600,164.735,164.735,164.735,164.735,7.12806,3
1569427200,165.832,165.832,165.832,165.832,1,1
1569434400,166.563,166.563,166.563,166.563,0.12,1
1569459600,167.633,167.633,167.633,167.633,0.16362122,1
1569470400,167.13,167.13,167.13,167.13,0.2,1
1569484800,168.933,170.404,168.655,170.404,14.25431,7
1569492000,167.983,168.821,167.983,168.821,5.00735188,5
1569495600,168.209,168.209,168.209,168.209,3.19943149,1
1569499200,167.851,169.08,167.639,169.08,21.88617229,17
1569502800,167.8,168.999,162.247,165.176,11.68361569,19
1569506400,165.176,166.0,165.176,165.891,1.20896344,3
1569510000,161.571,161.571,161.571,161.571,6.11560417,3
1569513600,153.421,155.41,151.223,155.41,4.22950144,5
1569517200,157.486,157.486,157.471,157.471,6.279,2
1569535200,162.74,162.74,162.74,162.74,0.74865011,1
1569553200,164.889,165.216,164.889,165.216,3E+1,5
1569564000,164.392,164.392,163.032,163.032,5.13698799,2
1569567600,164.059,166.391,164.059,166.391,3.43146147,2
1569571200,164.887,164.887,163.637,163.637,18.72040831,6
1569578400,164.388,164.388,164.388,164.388,1.18118845,1
1569592800,165.008,165.008,165.008,165.008,0.22969466,1
1569596400,162.181,162.181,162.181,162.181,0.12344245,1
1569600000,162.51,166.224,162.51,166.224,1.15791703,4
1569603600,167.194,167.195,167.194,167.195,3.33623,4
1569618000,168.953,174.695,168.953,174.695,0.61347305,3
1569621600,173.895,173.895,173.226,173.226,0.38454249,2
1569628800,174.523,174.912,174.523,174.912,3.41840442,2
1569664800,174.0,174.0,174.0,174.0,0.30267617,2
1569672000,170.364,171.0,169.977,171.0,4.105,5
1569682800,169.05,169.051,168.323,168.323,4.48850752,4
1569686400,171.815,171.815,171.815,171.815,1.43210891,1
1569690000,172.613,172.613,171.383,171.383,0.62995262,4
1569693600,173.526,173.526,173.526,173.526,1.46449159,1
1569740400,168.737,168.737,168.737,168.737,1.2,1
1569747600,168.737,168.737,168.6,168.6,3.4,3
1569754800,168.924,169.136,168.924,169.136,1.36,2
1569758400,166.643,166.646,165.727,165.727,1.43275787,4
1569787200,167.85,167.85,167.85,167.85,0.02870029,1
1569823200,164.886,164.886,164.886,164.886,1.15943033,3
1569826800,164.886,164.886,164.886,164.886,0.54056967,1
1569834000,170.0,170.0,170.0,170.0,0.05,1
1569852000,172.95,175.682,172.95,175.682,2.95076586,3
1569859200,179.084,179.084,179.084,179.084,1.91288,3
1569862800,175.759,175.759,174.698,174.698,39.1958901,11
1569870000,176.211,176.211,176.211,176.211,0.0738,3
1569902400,182.355,182.632,182.355,182.632,5.45086,2
1569906000,180.191,180.192,180.191,180.191,5.80629704,3
1569909600,179.436,179.436,178.177,178.177,122.99100515,36
1569949200,176.489,176.489,175.464,175.464,18.81360687,7
1569956400,175.022,175.022,175.022,175.022,0.447,1
1569963600,174.892,174.981,174.892,174.981,0.31763723,2
1569974400,175.15,175.4,175.15,175.4,2.38873846,5
1569985200,175.417,175.417,175.417,175.417,1.18862014,1
1569996000,173.049,173.049,173.049,173.049,0.3,1
1570006800,174.757,174.757,174.757,174.757,0.5,1
1570021200,175.527,175.527,175.527,175.527,1,1
1570028400,175.486,176.007,175.486,176.007,22.68520529,5
1570039200,175.8,175.8,175.8,175.8,3.3,3
1570042800,175.241,175.241,175.24,175.24,5.9,2
1570060800,178.318,180.0,178.033,178.033,16.86607859,30
