1606367220,528.815,528.815,528.815,528.815,1.88563098,1
1606367820,529.921,529.921,529.921,529.921,0.81903386,1
1606368060,526.949,527.15,526.949,527.15,1.93121357,4
1606368360,526.082,526.082,526.082,526.082,0.20799,1
1606368660,522.9,524.327,522.9,524.327,2.46105003,6
1606368780,523.972,523.972,522.868,522.887,3.98060071,3
1606368840,521.925,521.925,521.925,521.925,1.20565179,1
1606368960,521.932,521.932,521.932,521.932,2.00550102,1
1606369020,521.932,523.051,521.932,523.051,4.23449898,3
1606369140,525.561,525.562,525.561,525.562,1.9306686,2
1606369200,524.975,524.976,524.975,524.976,2.03367278,2
1606369320,525.545,525.631,525.545,525.631,1.96500482,3
1606369380,525.276,525.276,525.276,525.276,0.20975,1
1606369440,524.706,524.706,524.706,524.706,0.18443695,1
1606370100,525.203,525.203,525.203,525.203,0.361,2
1606370400,524.534,524.534,523.836,523.836,16.15763767,14
1606370460,523.836,523.836,523.836,523.836,13.26023541,13
1606370520,521.341,521.341,521.341,521.341,3.48969435,3
1606370760,524.057,524.057,523.517,523.517,23.41516145,22
1606370880,524.21,524.21,524.21,524.21,3.47127998,3
1606370940,524.143,524.143,523.329,523.329,32.35830263,29
1606371060,525.049,525.049,525.049,525.049,0.20825,1
1606371960,528.725,528.864,528.725,528.864,5.57474918,6
1606372020,528.874,528.874,528.725,528.725,8.27855362,10
1606372080,528.141,528.141,528.141,528.141,2.19524467,2
1606372200,528.158,528.158,528.158,528.158,2.53513993,4
1606372320,527.745,527.745,527.745,527.745,0.77660315,1
1606374300,526.889,526.889,526.889,526.889,0.41261013,1
1606375080,524.705,524.705,524.705,524.705,9.57602453,2
1606375140,525.764,525.925,525.764,525.925,1.86643085,3
1606376040,519.529,519.529,519.529,519.529,5.29,2
1606376160,519.001,519.001,519.001,519.001,0.191,1
1606376280,516.717,517.58,516.717,517.039,9.96872997,4
1606376580,511.92,512.738,511.92,512.738,7.6671235,3
1606376700,514.767,517.362,514.767,517.362,9.64751609,6
1606376760,517.424,517.424,517.424,517.424,1.17220811,1
1606376820,517.836,519.162,517.836,519.162,4.31392533,3
1606376880,520.533,520.533,519.655,519.655,2.4820097,2
1606376940,517.854,517.854,516.847,516.847,4.99379928,3
1606377000,516.847,516.847,515.999,515.999,3.02128812,2
1606377060,517.024,518.007,517.024,517.79,7.06924008,6
1606377120,517.434,517.434,515.387,515.387,9.08963253,5
1606377180,514.017,514.069,514.017,514.069,4.1957231,2
1606377240,515.367,515.367,513.834,513.834,3.95948767,2
1606377300,513.072,513.072,510.856,510.856,2.37636095,3
1606377360,511.204,511.911,511.204,511.911,10.34323382,5
1606377420,511.911,514.641,511.911,514.641,41.49523511,11
1606377480,514.151,515.131,514.151,515.131,5.08403273,4
1606377540,514.885,517.011,514.885,517.011,9.14290336,6
1606377600,513.21,513.21,512.3,512.3,3.0471303,3
1606377660,510.812,512.096,510.812,512.096,4.39333838,3
1606377720,511.597,511.597,510.94,510.94,4.08579672,2
1606377780,510.94,510.94,510.26,510.406,7.94846607,4
1606377840,507.232,509.177,507.232,509.176,6.18113055,3
1606377900,507.684,507.684,505.805,505.805,6.23648225,3
1606377960,505.805,505.805,505.641,505.641,3.34606568,2
1606378020,508.775,509.544,508.534,508.534,6.31357948,3
1606378080,507.843,509.905,507.843,508.223,9.14801605,7
1606378140,509.698,510.777,509.698,510.505,4.24578897,4
1606378200,510.093,510.81,509.229,509.229,3.93237822,3
1606378260,506.755,508.147,506.654,507.311,7.36446199,8
1606378320,504.615,504.615,504.115,504.115,3,3
1606378380,507.847,507.847,507.025,507.025,1.19529867,2
1606378440,508.738,509.078,508.738,509.078,2.96833434,2
1606378500,507.755,507.755,507.602,507.602,2.97058437,3
1606378620,509.607,513.354,509.403,513.354,5.08300119,4
1606378680,511.787,511.787,511.787,511.787,0.21603,1
1606378740,512.296,514.14,512.194,514.14,11.84833179,5
1606378800,512.198,512.198,512.198,512.198,0.04,1
1606378860,512.194,512.194,512.194,512.194,0.53115552,1
1606379280,502.0,502.0,502.0,502.0,8,3
1606379340,501.724,505.791,501.723,505.791,0.37624,3
1606379400,498.898,498.898,496.244,497.745,1.083,3
1606379460,492.26,493.842,491.873,493.842,18.32497808,8
1606379520,484.35,484.35,482.108,482.108,1.26654599,6
1606379580,484.35,492.088,484.35,492.088,13.01258373,14
1606379640,492.191,492.191,492.191,492.191,0.22338,1
1606379700,492.191,492.191,492.191,492.191,0.03054512,1
1606379820,491.0,491.0,490.4,490.4,0.42752164,3
1606379880,489.805,489.805,489.805,489.805,34.36734294,9
1606380060,489.971,489.971,489.971,489.971,0.50627018,1
1606380120,490.571,493.915,490.571,493.915,4.40490735,3
1606380180,493.031,493.265,492.911,492.911,7.16723857,8
1606380240,490.276,490.276,490.276,490.276,0.26,1
1606380300,489.404,489.404,489.404,489.404,0.22476,1
1606380360,487.906,488.582,487.905,488.582,2.17838421,3
1606380420,487.608,487.608,487.608,487.608,1,1
1606380480,485.322,486.268,485.322,486.023,3.29753969,6
1606380540,486.268,486.268,486.268,486.268,0.64205274,1
1606380600,484.35,484.35,484.35,484.35,0.13506382,2
1606380660,482.407,482.657,479.294,479.45,4.3402555,13
1606380720,483.754,484.35,480.185,484.35,5.58348828,14
1606380780,485.944,487.986,485.944,485.963,2.21716767,6
1606380840,485.846,486.501,483.84,486.501,4.3337872,10
1606380900,484.566,487.625,484.566,487.625,3.45094,5
1606380960,488.298,490.933,488.298,490.933,6.07443414,11
1606381020,488.267,490.294,476.0,490.294,2.03287019,4
1606381080,493.662,493.662,493.662,493.662,0.03621632,1
1606381140,493.452,493.452,493.452,493.452,0.08753875,1
1606381260,493.999,494.0,492.61,492.61,15.85481521,22
1606381380,502.511,502.511,502.511,502.511,0.39645,1
1606381440,500.46,500.46,500.46,500.46,0.085,1
1606381500,501.161,505.666,501.161,505.666,3.085,5
1606381620,499.612,500.0,498.93,500.0,6.39607995,13
1606381680,499.213,499.216,499.213,499.216,1,2
1606381740,499.806,499.806,499.806,499.806,0.03030052,1
1606381800,499.129,499.129,499.129,499.129,0.05,1
1606382040,499.579,499.579,499.579,499.579,0.15365466,2
1606382100,500.27,500.27,500.27,500.27,0.21988,1
1606382280,496.406,496.406,496.406,496.406,3.406,6
1606382880,492.892,493.037,492.892,493.037,0.7,3
1606382940,493.037,493.037,493.037,493.037,0.19,1
1606383000,492.932,492.966,492.932,492.966,1.1879954,4
1606383300,494.804,494.804,494.804,494.804,2.142902,1
1606383360,493.807,493.849,493.807,493.849,2.0754449,2
1606383420,493.117,493.396,493.117,493.396,5.1834449,4
1606383480,493.858,494.834,493.858,494.834,5.597,5
1606383540,494.684,494.684,494.684,494.684,0.50442982,1
1606383600,494.684,494.684,494.451,494.683,10.75115912,11
1606383660,494.683,494.684,493.51,493.51,5.19965219,6
1606383720,493.18,494.684,493.18,494.684,12.99647302,9
1606383780,494.348,494.684,494.348,494.684,6.3383563,3
1606383900,496.041,496.041,496.041,496.041,3.12,1
1606383960,496.585,499.189,496.585,499.188,9.36,8
1606384080,497.096,497.096,497.096,497.096,6.20231765,3
1606384140,496.415,496.567,496.415,496.567,2.99332515,2
1606384200,497.9,497.9,497.9,497.9,0.12603204,2
1606384260,499.188,499.189,499.188,499.189,3.23564184,3
1606384380,498.2,498.919,498.045,498.919,6.58460345,11
1606384440,498.919,499.247,498.919,499.247,22.40674181,23
1606384500,499.247,499.247,499.247,499.247,1.45625333,3
1606384560,499.247,499.247,499.247,499.247,4.68710325,3
1606384740,501.062,501.062,501.062,501.062,0.085,1
1606384800,502.888,502.888,502.888,502.888,0.056,1
1606384860,505.045,505.045,505.045,505.045,0.085,1
1606384980,503.894,503.894,503.894,503.894,1,1
1606385040,504.469,504.469,504.469,504.469,0.14472866,1
1606385400,504.469,504.469,504.469,504.469,0.03077385,1
1606385460,504.469,504.469,504.469,504.469,2E-8,1
1606386720,505.083,505.083,505.083,505.083,0.1,1
1606387080,506.352,506.352,506.352,506.352,0.1,2
1606387380,504.916,504.916,504.916,504.916,0.1,1
1606387560,504.269,504.269,504.269,504.269,0.09998268,1
1606387800,508.168,508.585,508.168,508.585,1.9,3
1606387920,507.881,507.881,507.879,507.879,3.21977673,3
1606388040,507.469,507.469,507.469,507.469,0.03,1
1606388340,511.349,512.29,511.349,512.29,5.34325733,6
1606388820,512.974,512.974,512.974,512.974,0.1,1
1606388880,511.931,511.931,511.931,511.931,0.055,1
1606389000,513.819,513.819,513.819,513.819,0.81157312,2
1606389120,516.284,516.284,516.284,516.284,0.05062536,1
1606390200,511.905,511.905,511.905,511.905,0.04,1
1606391400,511.1,511.1,510.386,510.386,6.1,3
1606391640,510.424,510.424,510.424,510.424,0.1,1
1606392780,513.626,513.931,513.626,513.931,12.40792722,4
1606393200,517.325,517.661,516.991,516.991,7.036,4
1606393860,524.604,524.882,524.604,524.882,3,2
1606394160,519.785,519.785,519.785,519.785,0.0302655,1
1606394700,522.698,522.698,522.698,522.698,3.12,1
1606394760,523.042,523.042,522.439,522.439,3E+1,6
1606397880,522.97,522.97,522.97,522.97,1.30854328,1
1606400460,507.885,507.885,507.885,507.885,0.1,1
1606400520,509.805,509.805,509.805,509.805,0.29150106,4
1606400640,508.376,508.376,508.376,508.376,1,1
1606400700,508.936,508.936,508.0,508.0,0.856,2
1606400760,507.163,507.163,507.163,507.163,0.1,1
1606400880,505.535,505.535,505.534,505.534,6.46982,2
1606401180,509.047,509.047,509.047,509.047,0.1,1
1606401600,507.757,507.757,507.757,507.757,0.1,1
1606402500,503.37,503.37,503.37,503.37,1,1
1606402740,500.553,500.553,487.057,487.057,179.99666,20
1606403100,504.006,504.006,504.006,504.006,0.21808,1
1606403160,506.138,506.138,506.138,506.138,0.20914136,4
1606403400,509.608,509.609,509.608,509.609,34.97,8
1606403580,511.939,511.939,511.939,511.939,0.41186595,1
1606406040,507.429,507.429,507.429,507.429,0.1,1
1606406760,507.597,507.597,507.597,507.597,0.1,2
1606407180,505.773,505.773,505.773,505.773,0.1,1
1606407780,502.532,502.532,502.532,502.532,1.10766142,1
1606409040,500.197,500.197,500.197,500.197,1.99921231,1
1606409100,501.833,501.833,501.833,501.833,8.09,2
1606409340,500.346,500.346,500.346,500.346,0.03,1
1606409460,495.171,495.171,495.171,495.171,18.53538116,4
1606409820,498.253,498.253,498.253,498.253,0.19996654,1
1606410060,490.818,490.818,490.817,490.817,0.521,3
1606410120,487.523,487.523,487.523,487.523,0.39,1
1606410180,487.346,488.147,486.908,488.147,12.085,5
1606410240,489.606,489.606,489.606,489.606,0.02,1
1606410300,484.35,484.35,484.35,484.35,0.81157312,1
1606410360,485.138,485.138,485.138,485.138,0.22121,1
1606410480,484.342,487.368,484.342,487.367,0.83771178,3
1606410600,491.31,491.31,491.31,491.31,3.12,1
1606410660,486.775,486.775,486.775,486.775,0.1008511,1
1606410720,490.127,490.127,490.127,490.127,5.5,1
1606410840,489.075,489.075,489.075,489.075,0.14521278,1
1606410900,490.46,490.46,490.46,490.46,0.0363032,3
1606411440,484.881,484.901,484.489,484.489,1.65015976,3
1606411560,483.23,483.23,483.008,483.008,4.16539762,2
1606411620,481.601,481.601,481.601,481.601,0.62729266,1
1606411680,481.169,484.927,481.169,481.729,13.25490193,6
1606411740,482.506,482.506,481.848,481.848,3.53762963,3
1606412100,489.089,489.089,489.088,489.088,1.6275274,2
1606412160,491.1,492.195,491.1,492.195,0.23515,2
1606412220,491.385,491.385,491.385,491.385,0.22385,1
1606412820,492.192,492.192,492.192,492.192,0.085,1
1606413120,489.668,489.668,489.668,489.668,0.22287,1
1606414140,493.925,493.925,493.925,493.925,3.06,1
1606414200,495.034,495.034,495.034,495.034,1.59721263,1
1606414320,494.92,494.92,494.92,494.92,0.027,1
1606414560,496.473,496.473,496.473,496.473,0.22156,1
1606414980,494.385,494.385,494.385,494.385,0.1337,1
1606415400,492.431,492.431,492.431,492.431,0.22228,1
1606415820,496.338,496.338,496.338,496.338,0.02,1
1606416480,494.997,494.997,494.997,494.997,0.1,1
1606416840,494.774,494.774,494.555,494.555,1.87733248,2
1606417500,491.417,491.417,491.417,491.417,2.03095808,1
1606418640,488.452,488.452,488.452,488.452,0.02,1
1606418940,488.098,488.098,488.097,488.097,3.14635821,2
1606419120,488.271,488.271,488.271,488.271,2.08959965,1
1606419240,493.407,493.407,486.685,486.685,3.101,2
1606419600,492.954,493.388,492.954,493.388,4.21080032,2
1606419840,495.295,495.295,495.295,495.295,0.041,1
1606420080,495.019,495.019,495.019,495.019,2.04947667,1
1606420440,499.219,499.219,499.219,499.219,0.1,1
1606420500,499.871,499.871,499.871,499.871,0.359,1
1606420560,497.978,497.978,497.978,497.978,0.22105,1
1606421040,501.819,501.819,501.819,501.819,0.056,1
1606422000,513.819,513.819,511.862,511.862,0.46310817,2
1606422180,512.815,512.815,512.815,512.815,0.1337,1
1606422300,513.819,513.819,513.819,513.819,0.40346495,1
1606422660,515.806,515.806,515.806,515.806,0.1,1
1606422840,516.016,516.016,516.016,516.016,0.02,1
1606423320,516.638,516.638,516.638,516.638,1.96721088,1
1606423680,516.002,516.002,516.002,516.002,2.05724663,1
1606424100,521.609,521.609,521.609,521.609,2.06182997,1
1606424220,521.833,521.833,521.833,521.833,1.90993933,1
1606424340,520.635,521.165,520.635,521.165,2.98545381,4
1606424460,520.896,520.896,520.896,520.896,4.02801806,2
1606424520,520.896,520.896,519.23,519.23,8.27599812,4
1606424580,519.539,520.693,519.539,520.693,9.82034578,5
1606424640,520.363,520.846,520.363,520.846,5.84988449,3
1606424700,520.22,520.22,520.024,520.024,10.48600698,6
1606424760,519.369,519.369,518.413,518.413,10.26024664,5
1606424820,517.973,518.412,517.973,518.412,10.2,2
1606424880,517.376,517.376,516.938,516.938,8.4,2
1606424940,517.732,517.732,517.024,517.376,16.69699315,6
1606425000,516.989,518.107,516.989,518.107,8.1342287,5
1606425060,518.1,518.25,517.852,518.25,9.8566549,6
1606425120,518.258,518.258,518.258,518.258,1.97073595,1
1606425180,519.406,519.406,519.406,519.406,1.92127504,1
1606425300,518.907,518.991,518.907,518.991,2.93298655,2
1606425360,519.981,520.713,519.981,520.713,4.03487516,3
1606425420,521.56,521.56,521.422,521.422,3.2,3
1606425480,520.634,520.634,519.815,519.815,3.93946344,2
1606425540,520.126,520.463,520.126,520.463,5.93223477,3
1606425600,518.565,518.565,518.565,518.565,1,1
1606425660,517.591,517.591,517.153,517.153,3.7,2
1606425780,517.896,517.896,517.896,517.896,2.03690905,1
1606426080,516.157,516.157,516.157,516.157,0.03281814,1
1606426200,516.157,516.157,516.157,516.157,0.00003665,1
1606426260,517.573,517.573,517.573,517.573,2.03669271,1
1606426560,518.72,518.72,518.72,518.72,0.12196563,1
1606427880,512.213,512.213,512.213,512.213,1,1
1606430100,520.691,520.691,520.691,520.691,5.89628724,1
1606431000,516.329,516.329,516.329,516.329,0.026,1
1606431060,517.18,517.18,517.18,517.18,2.04263951,1
1606431900,514.998,514.998,514.998,514.998,0.09801935,1
1606432800,513.071,513.071,513.071,513.071,1.95178017,1
1606436880,516.776,516.776,516.776,516.776,0.0237,1
1606437660,523.442,523.442,523.442,523.442,0.0337,1
1606437840,524.563,524.563,524.563,524.563,0.054,1
1606437960,524.882,524.882,524.882,524.882,0.03026662,1
1606438080,525.963,525.963,525.963,525.963,0.1,1
1606438260,528.037,528.037,528.037,528.037,0.1337,1
1606438920,529.244,529.244,529.244,529.244,0.0337,1
1606439580,527.304,527.304,527.304,527.304,0.02,1
1606439880,526.874,526.874,526.874,526.874,1,1
1606440120,523.339,523.339,523.339,523.339,0.1,1
1606441080,526.47,526.47,526.47,526.47,0.02337,1
1606441140,526.196,526.196,526.196,526.196,0.1337,1
1606441260,526.711,526.711,526.711,526.711,2.00267533,1
1606441500,528.619,528.619,528.015,528.015,3.8211573,2
1606442160,525.773,525.773,525.773,525.773,0.02,1
1606442280,525.116,525.116,525.116,525.116,0.1337,1
1606442640,525.559,525.559,525.559,525.559,0.1337,1
1606444680,518.849,518.849,518.849,518.849,0.2,1
1606444740,519.588,519.588,519.588,519.588,0.35,1
1606445280,517.538,517.538,517.538,517.538,0.1077115,1
1606445880,515.808,515.808,515.808,515.808,0.02337,1
1606446480,518.164,518.164,518.164,518.164,0.05,1
1606447080,519.306,519.306,519.306,519.306,0.1337,1
1606447320,521.269,521.269,521.269,521.269,0.1337,1
1606447380,520.88,520.88,520.88,520.88,0.1337,1
1606451220,523.184,523.184,523.184,523.184,0.1,1
1606451880,520.662,520.662,520.662,520.662,2.01832495,1
1606451940,520.391,520.391,520.391,520.391,0.1,1
1606453500,522.624,523.227,522.624,523.227,0.2337,2
1606453560,523.217,523.217,523.217,523.217,1.9668485,1
1606453920,524.097,524.097,524.097,524.097,1.94391209,1
1606454340,524.904,524.904,524.904,524.904,0.1,1
1606455240,524.939,524.939,524.939,524.939,2.08879799,1
1606455300,525.999,525.999,525.999,525.999,1.97944913,1
1606455660,525.706,525.706,525.706,525.706,0.062,1
