time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA
2015-10-04T18:00:00Z,239.24,239.43,238.3,238.58,237.15,239.9,235.9,36010,34271.75
2015-10-05T00:00:00Z,238.58,239.83,238.55,239.5,237.15,239.9,235.9,48999,35662.9
2015-10-05T06:00:00Z,239.5,239.5,237.77,238.5,237.15,239.9,235.9,29059,34154.15
2015-10-05T12:00:00Z,238.5,239.93,238.41,239.7,239.15,239.9,235.9,103198,33009.6
2015-10-05T18:00:00Z,239.7,240.85,239.46,240.85,239.15,239.9,235.9,40662,33369.5
2015-10-06T00:00:00Z,240.85,241.53,240.68,241.53,239.15,239.9,235.9,19961,33712.5
2015-10-06T06:00:00Z,241.53,241.7,241.35,241.59,239.15,239.9,235.9,15237,33827.8
2015-10-06T12:00:00Z,241.59,249,241.59,246.65,239.15,240.9,234.9,351699,47646.8
2015-10-06T18:00:00Z,246.65,247.78,246.37,247.09,239.15,240.9,234.4,95702,51081.9
2015-10-07T00:00:00Z,247.09,247.8,246.69,246.72,239.15,240.9,234.4,63424,53103.95
2015-10-07T06:00:00Z,246.72,246.82,244.57,244.9,239.15,240.9,233.9,93391,56458.5
2015-10-07T12:00:00Z,244.9,245.8,244.58,245.08,239.15,240.9,233.4,101949,59442.6
2015-10-07T18:00:00Z,245.08,245.55,243.43,243.43,239.15,240.9,232.9,92801,63103.3
2015-10-08T00:00:00Z,243.43,245.09,243.43,245.02,239.15,240.9,232.9,12952,62527.2
2015-10-08T06:00:00Z,245.02,245.02,243.15,243.93,239.15,240.9,232.9,9489,61995
2015-10-08T12:00:00Z,243.93,245.73,243.83,244.57,239.15,242.4,232.9,88177,65735.65
2015-10-08T18:00:00Z,244.57,244.57,243,243.19,239.15,243.4,232.9,218309,74856.45
2015-10-09T00:00:00Z,243.19,244.91,242.99,243.99,239.15,243.4,232.9,111340,79523.6
2015-10-09T06:00:00Z,243.99,244.05,243.38,244.05,243.65,247.9,237.9,103375,84337.75
2015-10-09T12:00:00Z,244.05,244.8,243.94,244.73,244.15,247.9,237.9,106856,87129.5
2015-10-09T18:00:00Z,244.73,244.81,244.24,244.4,244.15,247.9,237.9,55619,88109.95
2015-10-10T00:00:00Z,244.4,245.32,244.4,245.31,244.15,247.9,237.9,14147,86367.35
2015-10-10T06:00:00Z,245.31,245.31,243.77,243.77,244.15,247.9,237.9,5792,85204
2015-10-10T12:00:00Z,243.77,245.84,243.77,245.84,244.15,247.9,238.4,156335,87860.85
2015-10-10T18:00:00Z,245.84,246.08,245.44,246,244.15,247.9,238.4,86231,90139.3
2015-10-11T00:00:00Z,246,246.22,245.18,245.64,244.15,247.9,238.4,93926,93837.55
2015-10-11T06:00:00Z,245.64,245.84,245.35,245.35,244.15,247.9,238.4,27065,94428.95
2015-10-11T12:00:00Z,245.35,248.17,245.35,248.01,245.65,248.4,238.9,308355,92261.75
2015-10-11T18:00:00Z,248.01,248.56,247.47,248.13,245.65,248.9,238.9,134488,94201.05
2015-10-12T00:00:00Z,248.13,248.17,247.55,247.87,245.65,248.9,238.9,68750,94467.35
2015-10-12T06:00:00Z,247.87,248.41,247.47,247.47,245.65,248.9,238.9,22625,90929.05
2015-10-12T12:00:00Z,247.47,247.74,245.7,247.09,245.65,248.9,239.4,395430,105603.1
2015-10-12T18:00:00Z,247.09,247.17,246.27,246.38,245.65,248.9,239.4,114171,106671.6
2015-10-13T00:00:00Z,246.38,246.44,244.47,245.51,245.65,248.9,239.4,308803,121464.15
2015-10-13T06:00:00Z,245.51,250.8,245.51,249.99,245.65,250.9,239.9,349113,138445.35
2015-10-13T12:00:00Z,249.99,251.49,249.14,250.15,245.65,251.4,239.9,513139,159693.45
2015-10-13T18:00:00Z,250.15,250.91,249.93,250.76,245.65,251.4,239.9,68700,152213
2015-10-14T00:00:00Z,250.76,251.26,249.99,250.98,245.65,251.9,240.9,157603,154526.15
2015-10-14T06:00:00Z,250.98,252.05,250.17,250.42,245.65,252.4,242.4,476298,173172.3
2015-10-14T12:00:00Z,250.42,254.9,250.42,254.85,245.65,254.4,242.9,303623,183010.65
2015-10-14T18:00:00Z,254.85,255.55,253.07,253.32,245.65,253.9,242.9,187669,189613.15
2015-10-15T00:00:00Z,253.32,256.55,253.04,255.79,245.65,254.9,242.9,734550,225633.3
2015-10-15T06:00:00Z,255.79,255.89,253.34,255.74,245.65,254.9,242.9,1035769,277132.15
2015-10-15T12:00:00Z,255.74,257.18,254.97,255.84,255.15,257.4,244.9,1044565,321543.65
2015-10-15T18:00:00Z,255.84,255.84,254.2,254.86,255.15,257.4,245.4,564761,345470.15
2015-10-16T00:00:00Z,254.86,256.98,254.86,256.62,255.15,257.4,245.4,287612,355154.45
2015-10-16T06:00:00Z,256.62,261.28,256.08,259.95,255.15,261.4,245.9,691223,388362.35
2015-10-16T12:00:00Z,259.95,267.55,259.95,265.1,255.15,267.9,246.4,1598714,452880.3
2015-10-16T18:00:00Z,265.1,266.02,260.73,263.89,255.15,267.9,246.9,1928932,542602.5
2015-10-17T00:00:00Z,263.89,272.73,263,269.39,255.15,272.9,249.9,2042422,641286.1
2015-10-17T06:00:00Z,269.39,272.09,266.2,270.88,255.15,272.9,250.4,2652517,772780.7
2015-10-17T12:00:00Z,270.88,278.51,270,272.2,255.15,277.4,252.9,2850814,895549.9
2015-10-17T18:00:00Z,272.2,275,264,273.91,255.15,275.4,252.9,2268574,1003270.05
2015-10-18T00:00:00Z,273.91,275.05,269.08,270.6,255.15,274.4,252.9,1019566,1038808.2
2015-10-18T06:00:00Z,270.6,273.19,269.85,269.85,255.15,274.4,252.9,339622,1038333.65
2015-10-18T12:00:00Z,269.85,270.06,262,264.15,255.15,273.4,252.9,1280760,1076714.7
2015-10-18T18:00:00Z,264.15,266.9,263.96,265.63,255.15,273.4,252.9,427565,1094657.95
2015-10-19T00:00:00Z,265.63,270.69,263.79,264.07,255.15,272.9,252.9,702443,1121899.95
2015-10-19T06:00:00Z,264.07,265.51,261.55,264.71,255.15,272.9,252.9,566576,1126413.85
2015-10-19T12:00:00Z,264.71,266.98,263.33,266.04,264.65,278.4,255.4,428426,1132654
2015-10-19T18:00:00Z,266.04,266.37,263.63,265.35,264.65,278.4,255.4,469860,1146763.55
2015-10-20T00:00:00Z,265.35,267.09,264.68,265.37,265.65,278.4,255.4,406612,1130366.65
2015-10-20T06:00:00Z,265.37,268.79,265.37,267.3,265.65,278.4,255.9,632809,1110218.65
2015-10-20T12:00:00Z,267.3,270.5,266.45,269.94,265.65,278.4,255.9,637007,1089840.75
2015-10-20T18:00:00Z,269.94,274.49,269.35,271.85,265.65,278.4,255.9,846512,1103928.3
2015-10-21T00:00:00Z,271.85,273.45,271.07,272.03,265.65,278.4,255.9,225355,1100815.45
2015-10-21T06:00:00Z,272.03,272.04,263.88,265.98,265.65,278.4,256.4,1122965,1122402.55
2015-10-21T12:00:00Z,265.98,269.11,263.92,268.47,265.65,278.4,256.4,800894,1082511.55
2015-10-21T18:00:00Z,268.47,270.07,267.57,268.37,265.65,278.4,256.4,365755,1004352.7
2015-10-22T00:00:00Z,268.37,269.46,267.65,268.84,265.65,278.4,256.9,115664,908014.8
2015-10-22T06:00:00Z,268.84,280,268.84,278,265.65,278.4,256.9,894627,820120.3
2015-10-22T12:00:00Z,278,279.5,275.13,275.48,265.65,279.4,257.4,606881,707923.65
2015-10-22T18:00:00Z,275.48,277.03,274.44,276.9,265.65,279.4,257.9,472781,618134
2015-10-23T00:00:00Z,276.9,280.59,275.47,279.19,265.65,279.9,258.4,249779,579644.65
2015-10-23T06:00:00Z,279.19,282.38,277.95,279,265.65,280.9,258.9,627400,594033.55
2015-10-23T12:00:00Z,279,281,276.2,278.58,265.65,280.4,259.9,640604,562025.75
2015-10-23T18:00:00Z,278.58,280.27,277.69,279.8,265.65,280.4,259.9,206455,550970.25
2015-10-24T00:00:00Z,279.8,286,279.8,281.91,265.65,282.4,260.4,858016,558748.9
2015-10-24T06:00:00Z,281.91,282.17,278.35,280.06,265.65,282.4,260.4,469175,553878.85
2015-10-24T12:00:00Z,280.06,284.35,280.06,282.8,265.65,283.9,261.9,723070,568611.05
2015-10-24T18:00:00Z,282.8,286.9,282,285.39,265.65,283.9,261.4,483977,569316.9
2015-10-25T00:00:00Z,285.39,294.34,285.2,293.13,265.65,284.4,259.9,934263,595699.45
2015-10-25T06:00:00Z,293.13,294.07,287.97,290.14,265.65,284.4,258.4,513017,589709.85
2015-10-25T12:00:00Z,290.14,299.51,289.91,298.2,265.65,284.4,255.9,1510343,633376.65
2015-10-25T18:00:00Z,298.2,298.98,282.9,285.79,265.65,291.4,259.9,2454469,713774.5
2015-10-26T00:00:00Z,285.79,292.29,281.01,283.58,265.65,291.4,260.9,1706133,787813.4
2015-10-26T06:00:00Z,283.58,285.57,283.11,285.09,265.65,291.4,260.9,392996,751314.95
2015-10-26T12:00:00Z,285.09,288.5,284.98,286.3,265.65,291.4,261.9,801985,751369.5
2015-10-26T18:00:00Z,286.3,289.32,284.7,289.32,265.65,291.4,261.9,524661,759314.8
2015-10-27T00:00:00Z,289.32,295.99,286.89,295.99,265.65,291.9,261.9,1256345,816348.85
2015-10-27T06:00:00Z,295.99,295.99,289.32,290.88,265.65,291.9,261.9,558904,799562.7
2015-10-27T12:00:00Z,290.88,305.32,290.88,299.81,265.65,293.4,261.9,1244089,831423.1
2015-10-27T18:00:00Z,299.81,301.11,293.86,296.51,265.65,294.4,261.9,1422726,878920.35
2015-10-28T00:00:00Z,296.51,306.45,296.51,303.5,265.65,295.4,261.9,1104710,921666.9
2015-10-28T06:00:00Z,303.5,305.54,299.59,302.5,265.65,295.9,261.9,689493,924771.55
2015-10-28T12:00:00Z,302.5,310.36,301,301.89,265.65,297.9,261.9,1644744,974978.55
2015-10-28T18:00:00Z,301.89,307.31,301.64,306.99,265.65,297.9,261.9,534718,991391.7
2015-10-29T00:00:00Z,306.99,309,303.14,306.63,265.65,298.9,261.9,777568,987369.3
2015-10-29T06:00:00Z,306.63,310.64,305.5,310.27,265.65,299.9,261.9,962165,1012018.8
2015-10-29T12:00:00Z,310.27,322,308.96,311.66,265.65,302.9,260.9,2515118,1101621.2
2015-10-29T18:00:00Z,311.66,319.98,310.96,316.6,265.65,303.9,260.9,1146197,1134732.2
2015-10-30T00:00:00Z,316.6,336.81,316.6,330.93,265.65,306.4,260.9,2135637,1194800.9
2015-10-30T06:00:00Z,330.93,336.54,320.06,325.01,265.65,307.4,260.9,1360827,1237191.4
2015-10-30T12:00:00Z,325.01,335.5,300,329.14,265.65,310.4,261.9,2103665,1266857.5
2015-10-30T18:00:00Z,329.14,335.75,320.73,333,265.65,310.9,260.4,1733022,1230785.15
2015-10-31T00:00:00Z,333,338.7,325.05,326.65,265.65,314.4,260.4,1612968,1226126.9
2015-10-31T06:00:00Z,326.65,333.6,323.05,324.41,265.65,314.9,260.4,569192,1234936.7
2015-10-31T12:00:00Z,324.41,330.75,316.91,316.91,265.65,317.4,260.9,1766008,1283137.85
2015-10-31T18:00:00Z,316.91,320.29,307.53,317.73,265.65,317.9,261.9,1482872,1331048.4
2015-11-01T00:00:00Z,317.73,322.51,314,321.07,265.65,317.9,261.9,730578,1304760.05
2015-11-01T06:00:00Z,321.07,324.62,318.13,322.21,265.65,318.4,261.9,190591,1286344.4
2015-11-01T12:00:00Z,322.21,326,318,318,265.65,318.4,261.9,465406,1247410.25
2015-11-01T18:00:00Z,318,335,315.79,331.38,265.65,319.4,261.9,1019255,1227236.7
2015-11-02T00:00:00Z,331.38,334.12,326.95,333.29,265.65,319.9,261.9,597676,1201885
2015-11-02T06:00:00Z,333.29,335.68,329.79,335.4,265.65,320.4,261.9,380315,1186426.1
2015-11-02T12:00:00Z,335.4,347.54,335.4,345.35,265.65,321.9,261.9,1084768,1158427.3
2015-11-02T18:00:00Z,345.35,380,345.35,371.98,265.65,322.9,261.9,1534400,1208411.4
2015-11-03T00:00:00Z,371.98,393.04,365.18,378.84,265.65,324.4,261.9,1350639,1237064.95
2015-11-03T06:00:00Z,378.84,390.27,369.51,377.16,265.65,324.9,261.9,732048,1225559.1
2015-11-03T12:00:00Z,377.16,429.03,377.16,422.4,265.65,327.9,261.9,1910758,1195341.1
2015-11-03T18:00:00Z,422.4,440,382.01,422,265.777125,328.68375,261.894,1952100,1235636.25
2015-11-04T00:00:00Z,422,465.73,416.89,447,265.7872375,330.6886,262.00375,1512649,1204486.85
2015-11-04T06:00:00Z,447,474,423,471.42,265.749875,331.14825,261.832,1201366,1196513.8
2015-11-04T12:00:00Z,471.42,558,471.42,497.5,265.816375,332.86825,262.159,1242290,1153445.05
2015-11-04T18:00:00Z,497.5,535.24,382,424,265.816375,333.68100000000004,262.159,1677544,1150671.15
2015-11-05T00:00:00Z,424,472.73,383.08,404,265.816375,335.3065,262.159,1025495,1121297.5
2015-11-05T06:00:00Z,404,424.72,375,387.4,265.816375,336.11925,262.159,815562,1133616
2015-11-05T12:00:00Z,387.4,415.7,386.4,403.02,265.816375,336.11925,260.5335,713566,1080993.9
2015-11-05T18:00:00Z,403.02,432.14,389.01,402,265.816375,337.74475,260.5335,1103761,1062038.35
2015-11-06T00:00:00Z,402,404.69,359,366.24,265.816375,338.5575,257.2825,1047437,1077881.3
2015-11-06T06:00:00Z,366.24,384.91,360.06,374,265.816375,338.5575,257.2825,315578,1084130.65
2015-11-06T12:00:00Z,374,408.32,374,395.81,265.816375,338.5575,256.46975000000003,692837,1095502.2
2015-11-06T18:00:00Z,395.81,397.41,364.14,377.61,265.816375,338.5575,255.657,1176493,1103364.1
2015-11-07T00:00:00Z,377.61,389.47,373.91,384.62,265.816375,338.5575,255.657,489208,1097940.7
2015-11-07T06:00:00Z,384.62,394.17,376.39,388.87,265.816375,338.5575,255.657,436094,1100729.65
2015-11-07T12:00:00Z,388.87,394.98,378,383.82,265.816375,338.5575,255.657,540858,1073534.15
2015-11-07T18:00:00Z,383.82,394.99,382.45,384.34,265.816375,338.5575,254.84425000000002,426858,1018157.05
2015-11-08T00:00:00Z,384.34,394.82,382.94,389.01,265.816375,338.5575,254.84425000000002,420544,971652.3
2015-11-08T06:00:00Z,389.01,391.78,376,384.15,265.816375,338.5575,254.84425000000002,353293,952714.55
2015-11-08T12:00:00Z,384.15,386.63,379.11,382.05,265.816375,338.5575,254.0315,350020,874677.65
2015-11-08T18:00:00Z,382.05,384.14,365,372,265.816375,338.5575,253.21875,661278,810136.55
2015-11-09T00:00:00Z,372,375.73,361.32,366.99,265.816375,338.5575,251.59325,536971,761352.65
2015-11-09T06:00:00Z,366.99,387.21,365.75,383.1,265.816375,338.5575,251.59325,353706,718969.65
2015-11-09T12:00:00Z,383.1,395.21,374.9,375.12,265.816375,338.5575,250.78050000000002,526299,683170.1
2015-11-09T18:00:00Z,375.12,387.93,375.12,383.25,265.816375,338.5575,249.96775,470085,622797.15
2015-11-10T00:00:00Z,383.25,385.7,371.37,379.4,265.816375,338.5575,248.34225,438312,593438
2015-11-10T06:00:00Z,379.4,385.96,374.06,374.6,265.816375,338.5575,248.34225,331888,569254.3
2015-11-10T12:00:00Z,374.6,378.88,345.01,356.99,265.816375,338.5575,247.5295,767323,571942.15
2015-11-10T18:00:00Z,356.99,359.98,326.88,339.45,265.816375,339.37025,246.71675000000002,1302508,581879.5
2015-11-11T00:00:00Z,339.45,344,301.09,310.6,265.816375,345.87225,249.96775,1450651,602040.2
2015-11-11T06:00:00Z,310.6,329.63,310.01,317.6,265.816375,345.87225,249.96775,517266,612124.6
2015-11-11T12:00:00Z,317.6,327.28,305.56,311,265.816375,345.87225,250.78050000000002,905680,622766.75
2015-11-11T18:00:00Z,311,316.69,301.36,314.5,265.816375,345.87225,250.78050000000002,924300,610157.1
2015-11-12T00:00:00Z,314.5,334.99,313.7,334.99,265.816375,345.87225,251.59325,827015,627047.45
2015-11-12T06:00:00Z,334.99,349.84,330.66,334.71,265.816375,349.12325,253.21875,757518,643118.65
2015-11-12T12:00:00Z,334.71,345.45,326.92,333.1,265.816375,346.685,253.21875,686626,650407.05
2015-11-12T18:00:00Z,333.1,343,320,338.25,265.816375,345.87225,254.0315,1244131,691270.7
2015-11-13T00:00:00Z,338.25,344.75,334,338.67,265.816375,345.87225,254.0315,508136,695650.3
2015-11-13T06:00:00Z,338.67,340.51,325.21,328,265.816375,345.87225,254.0315,317894,693880.35
2015-11-13T12:00:00Z,328,344,326.99,332.95,265.816375,345.87225,254.84425000000002,362652,694511.95
2015-11-13T18:00:00Z,332.95,344.35,331.67,338.81,265.816375,345.87225,254.84425000000002,613516,692123.85
2015-11-14T00:00:00Z,338.81,345.03,329.58,336.37,265.816375,345.87225,254.84425000000002,557150,693132.8
2015-11-14T06:00:00Z,336.37,338.5,330.07,332.22,265.816375,345.87225,254.84425000000002,348999,692897.45
2015-11-14T12:00:00Z,332.22,335.97,329.31,332.4,265.816375,345.87225,254.84425000000002,258542,679509.6
2015-11-14T18:00:00Z,332.4,340.11,330.48,333.63,265.816375,345.87225,254.84425000000002,298788,670944.75
2015-11-15T00:00:00Z,333.63,335.08,330.87,333.26,265.816375,345.87225,254.84425000000002,70263,652542.3
2015-11-15T06:00:00Z,333.26,334.69,331.22,333.51,265.816375,345.87225,254.84425000000002,44690,638182.4
2015-11-15T12:00:00Z,333.51,333.89,314.5,323.64,265.816375,345.87225,255.657,767901,638211.3
2015-11-15T18:00:00Z,323.64,324.26,315.7,320.43,265.816375,345.87225,255.657,619563,604064.05
2015-11-16T00:00:00Z,320.43,322.83,314.1,321.22,265.816375,345.87225,255.657,462304,554646.7
2015-11-16T06:00:00Z,321.22,322.5,317.6,319,265.816375,345.87225,255.657,183157,537941.25
2015-11-16T12:00:00Z,319,334,317.68,333.72,265.816375,345.87225,255.657,440918,514703.15
2015-11-16T18:00:00Z,333.72,334.77,328.22,332.05,265.816375,345.87225,255.657,327575,484866.9
2015-11-17T00:00:00Z,332.05,341.69,331.15,336.5,265.816375,345.87225,255.657,502642,468648.25
2015-11-17T06:00:00Z,336.5,342.69,333.29,334.85,265.816375,345.87225,255.657,201086,440826.65
2015-11-17T12:00:00Z,334.85,341.04,333.92,336.09,265.816375,345.87225,255.657,364433,424717
2015-11-17T18:00:00Z,336.09,340.2,333,336.4,265.816375,345.87225,255.657,325016,378761.25
2015-11-18T00:00:00Z,336.4,339.69,328.77,332.5,265.816375,345.87225,255.657,453448,376026.85
2015-11-18T06:00:00Z,332.5,334.26,330.22,332.83,265.816375,345.87225,255.657,188529,369558.6
2015-11-18T12:00:00Z,332.83,337.74,332.83,334.65,265.816375,345.87225,255.657,178598,360355.9
2015-11-18T18:00:00Z,334.65,338.99,334.22,336.5,265.816375,345.87225,256.46975000000003,275683,343464.25
2015-11-19T00:00:00Z,336.5,336.84,333,333.95,265.816375,345.87225,256.46975000000003,171076,324160.55
2015-11-19T06:00:00Z,333.95,335.05,331,334.59,265.816375,345.87225,256.46975000000003,175007,315460.95
2015-11-19T12:00:00Z,334.59,335.76,326.66,328.3,265.816375,345.87225,256.46975000000003,402900,322678.85
2015-11-19T18:00:00Z,328.3,330.5,324.85,326.65,265.816375,345.87225,256.46975000000003,332588,324368.85
2015-11-20T00:00:00Z,326.65,327.37,309.99,317.25,265.816375,345.87225,256.46975000000003,656563,353683.85
2015-11-20T06:00:00Z,317.25,323.4,314.82,321.51,265.816375,345.87225,256.46975000000003,365498,369724.25
2015-11-20T12:00:00Z,321.51,326.19,317,320.19,265.816375,345.87225,256.46975000000003,518626,357260.5
2015-11-20T18:00:00Z,320.19,323.05,317.02,322.09,265.816375,345.87225,256.46975000000003,194070,335985.85
2015-11-21T00:00:00Z,322.09,325.97,319.67,325.97,265.816375,345.87225,257.2825,281416,326941.45
2015-11-21T06:00:00Z,325.97,330.62,325.47,327.8,265.816375,345.87225,257.2825,338271,334697.15
2015-11-21T12:00:00Z,327.8,329.4,324.69,326.49,265.816375,345.87225,257.2825,204214,322861.95
2015-11-21T18:00:00Z,326.49,328.28,324.3,328.24,265.816375,345.87225,257.2825,126803,312823.35
2015-11-22T00:00:00Z,328.24,328.6,326.92,327.15,265.816375,345.87225,257.2825,78691,291625.8
2015-11-22T06:00:00Z,327.15,327.5,322.78,325.29,265.816375,345.87225,257.2825,170347,290088.85
2015-11-22T12:00:00Z,325.29,325.29,322,323.86,265.816375,345.87225,258.09525,182541,280994.25
2015-11-22T18:00:00Z,323.86,326.03,319.81,324.92,265.816375,345.87225,258.09525,375408,283513.85
2015-11-23T00:00:00Z,324.92,324.92,322,322.75,265.816375,345.87225,258.908,131649,267423.9
2015-11-23T06:00:00Z,322.75,325.68,320.96,323.95,265.816375,345.87225,258.908,197678,267881.35
2015-11-23T12:00:00Z,323.95,331.94,322.93,323.92,265.816375,345.87225,259.72075,267577,272330.3
2015-11-23T18:00:00Z,323.92,325.82,322.24,323.81,265.816375,345.87225,259.72075,111095,264100.9
2015-11-24T00:00:00Z,323.81,323.81,315.79,321.05,265.816375,345.0595,259.72075,239230,267508.6
2015-11-24T06:00:00Z,321.05,323.1,320.4,322.5,265.816375,345.0595,259.72075,183046,267910.55
2015-11-24T12:00:00Z,322.5,323.76,321.01,322,265.816375,345.0595,259.72075,206513,258091.2
2015-11-24T18:00:00Z,322,322.21,317.64,319.8,265.816375,344.24675,259.72075,223145,252619.05
2015-11-25T00:00:00Z,319.8,320.74,315.84,318.72,265.816375,344.24675,259.72075,263084,232945.1
2015-11-25T06:00:00Z,318.72,326.48,318.07,325.3,265.816375,344.24675,259.72075,263571,227848.75
2015-11-25T12:00:00Z,325.3,328.25,324,326.75,265.816375,344.24675,260.5335,303793,217107.1
2015-11-25T18:00:00Z,326.75,334.49,326.01,329.42,265.816375,344.24675,260.5335,268751,220841.15
2015-11-26T00:00:00Z,329.42,335.5,329.25,333.13,265.816375,343.434,260.5335,336195,223580.1
2015-11-26T06:00:00Z,333.13,353.29,333.13,352.99,265.816375,344.24675,260.5335,1016647,257498.9
2015-11-26T12:00:00Z,352.99,372.42,342.4,350.2,265.816375,346.685,259.72075,1025251,298550.75
2015-11-26T18:00:00Z,350.2,359.73,346,354.2,265.816375,347.49775,259.72075,468688,315645
2015-11-27T00:00:00Z,354.2,357.88,350,352.45,265.816375,348.31050000000005,259.72075,405912,332006.05
2015-11-27T06:00:00Z,352.45,367.4,350.7,360.83,265.816375,349.93600000000004,259.72075,730929,360035.15
2015-11-27T12:00:00Z,360.83,364.5,355,361.54,265.816375,351.5615,259.72075,499986,375907.4
2015-11-27T18:00:00Z,361.54,366,358.35,361.7,265.816375,352.37425,259.72075,647541,389514.05
2015-11-28T00:00:00Z,361.7,362.29,350.44,361.84,265.816375,353.99975,259.72075,820618,423962.5
2015-11-28T06:00:00Z,361.84,362.15,350,355.41,265.816375,353.99975,259.72075,222065,425181.85
2015-11-28T12:00:00Z,355.41,357.83,351.01,355.13,265.816375,353.99975,259.72075,311350,427370.5
2015-11-28T18:00:00Z,355.13,360.37,354.95,359.72,265.816375,354.8125,259.72075,240819,433856.7
2015-11-29T00:00:00Z,359.72,362.7,355.1,357.3,265.816375,354.8125,259.72075,194053,431597.85
2015-11-29T06:00:00Z,357.3,363.49,357.3,361.96,265.816375,354.8125,259.72075,101304,427510.75
2015-11-29T12:00:00Z,361.96,370.01,361.96,369.5,265.816375,355.62525000000005,259.72075,435914,438980.8
2015-11-29T18:00:00Z,369.5,382.74,366.3,379.5,265.816375,355.62525000000005,259.72075,558805,455763.8
2015-11-30T00:00:00Z,379.5,387.86,375.01,384,265.816375,357.25075000000004,259.72075,747034,479961.3
2015-11-30T06:00:00Z,384,388.5,377.81,378.56,265.816375,357.25075000000004,259.72075,497457,491655.6
2015-11-30T12:00:00Z,378.56,382.39,373.32,377.8,265.816375,358.06350000000003,259.72075,647686,508850.25
2015-11-30T18:00:00Z,377.8,385.58,375.9,381.43,265.816375,358.87625,259.72075,493744,520099.9
2015-12-01T00:00:00Z,381.43,384.75,378.23,380.5,265.816375,358.87625,259.72075,246938,515637.05
