time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA
2017-05-31T00:00:00Z,2191.4,2340,2155,2304.1,1189.8290499999998,1282.3459999999998,876.3760999999998,53059287,91231246.5
2017-06-01T00:00:00Z,2304.1,2465.7,2302,2416.8,1189.8290499999998,1282.3459999999998,876.3760999999998,57279425,89112584.15
2017-06-02T00:00:00Z,2416.8,2501.2,2376,2497.9,1189.8290499999998,1282.3459999999998,876.3760999999998,41297438,87120934.7
2017-06-03T00:00:00Z,2497.9,2582.5,2450,2543.4,1189.8290499999998,1282.3459999999998,876.3760999999998,54746338,87656492.7
2017-06-04T00:00:00Z,2543.4,2569.4,2464.2,2529.3,1189.8290499999998,1282.3459999999998,876.3760999999998,43808075,86936479.05
2017-06-05T00:00:00Z,2529.3,2723.4,2523.3,2715.4,1189.8290499999998,1282.3459999999998,876.3760999999998,52810719,87937575.7
2017-06-06T00:00:00Z,2715.4,2955,2703.2,2897.9,1189.8290499999998,1282.3459999999998,876.3760999999998,147030693,92975763.85
2017-06-07T00:00:00Z,2897.9,2914.1,2610,2667.6,1189.8290499999998,1282.3459999999998,876.3760999999998,103352659,96381417.85
2017-06-08T00:00:00Z,2667.6,2827.2,2589,2817.7,1189.8290499999998,1282.3459999999998,876.3760999999998,68819033,97367512.3
2017-06-09T00:00:00Z,2817.7,2866.8,2788.3,2817.2,1189.8290499999998,1282.3459999999998,876.3760999999998,46577238,97605870.15
2017-06-10T00:00:00Z,2817.2,2930.5,2803,2922,1189.8290499999998,1282.3459999999998,876.3760999999998,52286178,97002819.65
2017-06-11T00:00:00Z,2922,3017,2879.9,2994.8,1189.8290499999998,1282.3459999999998,876.3760999999998,48306924,93180792.8
2017-06-12T00:00:00Z,2994.8,3006.9,2470,2656.5,1189.8290499999998,1282.3459999999998,876.3760999999998,187239903,98328956.4
2017-06-13T00:00:00Z,2656.5,2790.3,2635.1,2702.6,1189.8290499999998,1282.3459999999998,876.3760999999998,63913652,95859498.5
2017-06-14T00:00:00Z,2702.6,2798.9,2320,2432.9,1189.8290499999998,1282.3459999999998,876.3760999999998,139982991,89917605.3
2017-06-15T00:00:00Z,2432.9,2501.3,2095.5,2410.7,1189.8290499999998,1282.3459999999998,876.3760999999998,179250376,88017847.4
2017-06-16T00:00:00Z,2410.7,2518.6,2290,2471,1189.8290499999998,1282.3459999999998,876.3760999999998,83294972,83599269.55
2017-06-17T00:00:00Z,2471,2678.1,2406.8,2626.3,1189.8290499999998,1282.3459999999998,876.3760999999998,67003395,81605275.25
2017-06-18T00:00:00Z,2626.3,2677.1,2457,2525,1189.8290499999998,1282.3459999999998,876.3760999999998,76508816,81693458.15
2017-06-19T00:00:00Z,2525,2600.8,2485.2,2598.8,1189.8290499999998,1282.3459999999998,876.3760999999998,42089739,80432892.55
2017-06-20T00:00:00Z,2598.8,2802.5,2580,2736.8,1189.8290499999998,1282.3459999999998,876.3760999999998,62478121,80903834.25
2017-06-21T00:00:00Z,2736.8,2788.9,2595,2652.7,1189.8290499999998,1282.3459999999998,876.3760999999998,85189260,82299326
2017-06-22T00:00:00Z,2652.7,2730,2589,2699.9,1189.8290499999998,1282.3459999999998,876.3760999999998,38506589,82159783.55
2017-06-23T00:00:00Z,2699.9,2744.1,2649.1,2678.9,1189.8290499999998,1282.3459999999998,876.3760999999998,30749419,80959937.6
2017-06-24T00:00:00Z,2678.9,2717.9,2502,2559.5,1189.8290499999998,1282.3459999999998,876.3760999999998,66355372,82087302.45
2017-06-25T00:00:00Z,2559.5,2635.2,2424.8,2507.9,1189.8290499999998,1282.3459999999998,876.3760999999998,68277139,82860623.45
2017-06-26T00:00:00Z,2507.9,2549,2300.7,2420.1,1189.8290499999998,1282.3459999999998,876.3760999999998,111425810,81080379.3
2017-06-27T00:00:00Z,2420.1,2549,2257.7,2541.6,1189.8290499999998,1282.3459999999998,876.3760999999998,104465173,81136005
2017-06-28T00:00:00Z,2541.6,2594.5,2450,2558.3,1189.8290499999998,1282.3459999999998,876.3760999999998,58060738,80598090.25
2017-06-29T00:00:00Z,2558.3,2600.2,2505.7,2532.7,1189.8290499999998,1282.3459999999998,876.3760999999998,45231684,80530812.55
2017-06-30T00:00:00Z,2532.7,2556.4,2443.5,2453.4,1189.8290499999998,1282.3459999999998,876.3760999999998,38809769,79856992.1
2017-07-01T00:00:00Z,2453.4,2497.4,2390,2422.7,1189.8290499999998,1282.3459999999998,876.3760999999998,47392832,79811287.5
2017-07-02T00:00:00Z,2422.7,2533.9,2371.3,2510.2,1189.8290499999998,1282.3459999999998,876.3760999999998,41945870,72546585.85
2017-07-03T00:00:00Z,2510.2,2599.7,2478.4,2540.5,1189.8290499999998,1282.3459999999998,876.3760999999998,43143932,71508099.85
2017-07-04T00:00:00Z,2540.5,2638.9,2540.1,2602.2,1189.8290499999998,1282.3459999999998,876.3760999999998,40891823,66553541.45
2017-07-05T00:00:00Z,2602.2,2626.3,2532.3,2603.2,1189.8290499999998,1282.3459999999998,876.3760999999998,31768789,59179462.1
2017-07-06T00:00:00Z,2603.2,2618.7,2563,2603.8,1189.8290499999998,1282.3459999999998,876.3760999999998,21108431,56070135.05
2017-07-07T00:00:00Z,2603.8,2608,2473,2505.1,1189.8290499999998,1282.3459999999998,876.3760999999998,47647945,55102362.55
2017-07-08T00:00:00Z,2505.1,2558,2467.4,2554.4,1189.8290499999998,1282.3459999999998,876.3760999999998,36015348,53077689.15
2017-07-09T00:00:00Z,2554.4,2565.7,2498.3,2506.5,1189.8290499999998,1282.3459999999998,876.3760999999998,26976481,52322026.25
2017-07-10T00:00:00Z,2506.5,2521.9,2271,2335.2,1189.8290499999998,1282.3459999999998,876.3760999999998,94816230,53938931.7
2017-07-11T00:00:00Z,2335.2,2397.8,2241.9,2304.8,1189.8290499999998,1282.3459999999998,876.3760999999998,81063826,53732660
2017-07-12T00:00:00Z,2304.8,2408.4,2231.8,2386.8,1189.8290499999998,1282.3459999999998,876.3760999999998,79874625,55801061.8
2017-07-13T00:00:00Z,2386.8,2421,2310.6,2338.1,1189.8290499999998,1282.3459999999998,876.3760999999998,42566065,56391894.1
2017-07-14T00:00:00Z,2338.1,2354.8,2135.5,2208.4,1189.8290499999998,1282.3459999999998,876.3760999999998,85136385,57330944.75
2017-07-15T00:00:00Z,2208.4,2221.5,1970.5,1974,1189.8290499999998,1282.3459999999998,876.3760999999998,136364277,60735301.65
2017-07-16T00:00:00Z,1974,2047.2,1810,1924.5,1189.8290499999998,1282.3459999999998,876.3760999999998,155681818,62948102.05
2017-07-17T00:00:00Z,1924.5,2226.4,1910,2223.5,1189.8290499999998,1282.3459999999998,876.3760999999998,121549945,63802340.65
2017-07-18T00:00:00Z,2223.5,2387,2150,2303,1189.8290499999998,1282.3459999999998,876.3760999999998,156111878,68704897.65
2017-07-19T00:00:00Z,2303,2398.9,2220,2262.1,1189.8290499999998,1282.3459999999998,876.3760999999998,121950935,72540860.2
2017-07-20T00:00:00Z,2262.1,2959.2,2261,2883.1,1189.8290499999998,1282.3459999999998,876.3760999999998,272443483,84222545.9
2017-07-21T00:00:00Z,2883.1,2888,2610,2666,1189.8290499999998,1282.3459999999998,876.3760999999998,200071318,91856470.2
2017-07-22T00:00:00Z,2666,2906,2644.2,2833.2,1189.8290499999998,1282.3459999999998,876.3760999999998,157951704,97656761.9
2017-07-23T00:00:00Z,2833.2,2866.3,2650,2752.8,1189.8290499999998,1282.3459999999998,876.3760999999998,140948241,102546977.35
2017-07-24T00:00:00Z,2752.8,2817,2704.3,2764.4,1189.8290499999998,1282.3459999999998,876.3760999999998,91497864,105077279.4
2017-07-25T00:00:00Z,2764.4,2788.4,2438.4,2559.6,1189.8290499999998,1282.3459999999998,876.3760999999998,229714016,114974540.75
2017-07-26T00:00:00Z,2559.6,2609.9,2391.2,2530.2,1189.8290499999998,1282.3459999999998,876.3760999999998,156631568,121750697.6
2017-07-27T00:00:00Z,2530.2,2685.1,2512.6,2662.3,1189.8290499999998,1282.3459999999998,876.3760999999998,104885818,124612591.25
2017-07-28T00:00:00Z,2662.3,2828,2654.5,2782,1189.8290499999998,1282.3459999999998,876.3760999999998,142053965,129914522.1
2017-07-29T00:00:00Z,2782,2784.7,2654.9,2692.5,1189.8290499999998,1282.3459999999998,876.3760999999998,111150377,134123216.9
2017-07-30T00:00:00Z,2692.5,2747,2556.2,2730.4,1189.8290499999998,1282.3459999999998,876.3760999999998,86265869,133695698.85
2017-07-31T00:00:00Z,2730.4,2891,2684.7,2851.1,1189.8290499999998,1282.3459999999998,876.3760999999998,101346941,134709854.6
2017-08-01T00:00:00Z,2851.1,2913.1,2601.2,2730.1,1189.8290499999998,1282.3459999999998,876.3760999999998,173819218,139407084.25
2017-08-02T00:00:00Z,2730.1,2766.6,2633.7,2706.9,1189.8290499999998,1282.3459999999998,876.3760999999998,81464944,141352028.2
2017-08-03T00:00:00Z,2706.9,2805.8,2699.3,2787.7,1189.8290499999998,1282.3459999999998,876.3760999999998,51230643,139656741.1
2017-08-04T00:00:00Z,2787.7,2875.1,2760.6,2854.9,1189.8290499999998,1282.3459999999998,876.3760999999998,73184795,136497767
2017-08-05T00:00:00Z,2854.9,3341.6,2848.2,3257.8,1189.8290499999998,1282.3459999999998,876.3760999999998,249140638,141170708
2017-08-06T00:00:00Z,3257.8,3305,3142.8,3221.8,1189.8290499999998,1282.3459999999998,876.3760999999998,134273847,141806903.1
2017-08-07T00:00:00Z,3221.8,3442,3180.7,3395,1189.8290499999998,1282.3459999999998,876.3760999999998,135545546,140778586.5
2017-08-08T00:00:00Z,3395,3486.7,3328,3422.1,1189.8290499999998,1282.3459999999998,876.3760999999998,180632515,143712665.5
2017-08-09T00:00:00Z,3422.1,3430.2,3220,3341.2,1189.8290499999998,1282.3459999999998,876.3760999999998,159826371,138081809.9
2017-08-10T00:00:00Z,3341.2,3443.9,3307.5,3412.2,1189.8290499999998,1282.3459999999998,876.3760999999998,89052947,132530891.35
2017-08-11T00:00:00Z,3412.2,3718.6,3393.4,3651.8,1189.8290499999998,1282.3459999999998,876.3760999999998,145203168,131893464.55
2017-08-12T00:00:00Z,3651.8,3987.6,3603.7,3874.4,1189.8290499999998,1282.3459999999998,876.3760999999998,264461491,138069127.05
2017-08-13T00:00:00Z,3874.4,4215.1,3842,4077.9,1189.8290499999998,1282.3459999999998,876.3760999999998,375155723,152252020
2017-08-14T00:00:00Z,4077.9,4353,3960.3,4328.5,1189.8290499999998,1282.3459999999998,876.3760999999998,269279921,154230315.25
2017-08-15T00:00:00Z,4328.5,4440,3834.6,4158.1,1189.8290499999998,1282.3459999999998,876.3760999999998,430371309,167917302.3
2017-08-16T00:00:00Z,4158.1,4415,3917,4402.3,1189.8290499999998,1282.3459999999998,876.3760999999998,274394106,176392716.7
2017-08-17T00:00:00Z,4402.3,4498,4170,4278.3,1189.8290499999998,1282.3459999999998,876.3760999999998,316217204,185100878.65
2017-08-18T00:00:00Z,4278.3,4368.3,3941.9,4101.1,1189.8290499999998,1282.3459999999998,876.3760999999998,254893872,192288053.4
2017-08-19T00:00:00Z,4101.1,4183,3933,4131.1,1189.8290499999998,1282.3459999999998,876.3760999999998,195584503,197753985.1
2017-08-20T00:00:00Z,4131.1,4164,4014.5,4049.4,1189.8290499999998,1282.3459999999998,876.3760999999998,134919363,199432606.2
2017-08-21T00:00:00Z,4049.4,4087.4,3951,3998.1,1189.8290499999998,1282.3459999999998,876.3760999999998,120132287,196748259.65
2017-08-22T00:00:00Z,3998.1,4187.3,3550,4101.6,1189.8290499999998,1282.3459999999998,876.3760999999998,278792647,206614644.8
2017-08-23T00:00:00Z,4101.6,4259.9,4050,4138,1189.8290499999998,1282.3459999999998,876.3760999999998,157594985,211932861.9
2017-08-24T00:00:00Z,4138,4368,4085.8,4318.6,1189.8290499999998,1282.3459999999998,876.3760999999998,119190593,214233151.8
2017-08-25T00:00:00Z,4318.6,4472.6,4256,4357.4,1189.8290499999998,1282.3459999999998,876.3760999999998,147356392,209143939.5
2017-08-26T00:00:00Z,4357.4,4371.3,4234.1,4334.9,1189.8290499999998,1282.3459999999998,876.3760999999998,96825214,207271507.85
2017-08-27T00:00:00Z,4334.9,4414,4300.4,4341.9,1189.8290499999998,1282.3459999999998,876.3760999999998,71225308,204055495.95
2017-08-28T00:00:00Z,4341.9,4413.3,4169,4390.8,1189.8290499999998,1282.3459999999998,876.3760999999998,123025429,201175141.65
2017-08-29T00:00:00Z,4390.8,4709.9,4333.5,4591.8,1189.8290499999998,1282.3459999999998,876.3760999999998,175035270,201935586.6
2017-08-30T00:00:00Z,4591.8,4666.5,4473.8,4569.2,1189.8290499999998,1282.3459999999998,876.3760999999998,116996988,203332788.65
2017-08-31T00:00:00Z,4569.2,4769,4569.1,4723.9,1189.8290499999998,1282.3459999999998,876.3760999999998,140130707,203079165.6
2017-09-01T00:00:00Z,4723.9,4944.5,4678,4944.5,1189.8290499999998,1282.3459999999998,876.3760999999998,183655347,199038858.4
2017-09-02T00:00:00Z,4944.5,5013.3,4487.3,4633.1,1189.8290499999998,1282.3459999999998,876.3760999999998,407688486,200665496.55
2017-09-03T00:00:00Z,4633.1,4742.2,4412.1,4624.2,1189.8290499999998,1282.3459999999998,876.3760999999998,223677242,198385362.6
2017-09-04T00:00:00Z,4624.2,4630,4161.4,4339.9,1189.8290499999998,1282.3459999999998,876.3760999999998,388478483,196290721.3
2017-09-05T00:00:00Z,4339.9,4505,4061.3,4427,1189.8290499999998,1282.3459999999998,876.3760999999998,307926743,197967353.15
2017-09-06T00:00:00Z,4427,4662.9,4410.7,4608.2,1189.8290499999998,1282.3459999999998,876.3760999999998,184852439,191399114.9
2017-09-07T00:00:00Z,4608.2,4678,4476.1,4613.9,1189.8290499999998,1282.3459999999998,876.3760999999998,152792191,186294030.85
2017-09-08T00:00:00Z,4613.9,4689.7,4116,4317.9,1189.8290499999998,1282.3459999999998,876.3760999999998,417833219,197406466.65
2017-09-09T00:00:00Z,4317.9,4416.1,4185.1,4325.8,1189.8290499999998,1282.3459999999998,876.3760999999998,207889826,201054989.8
2017-09-10T00:00:00Z,4325.8,4344,4012.6,4239.5,1189.8290499999998,1282.3459999999998,876.3760999999998,239857224,207041236.65
2017-09-11T00:00:00Z,4239.5,4380,4105.4,4207,1189.8290499999998,1282.3459999999998,876.3760999999998,187757199,202489464.25
2017-09-12T00:00:00Z,4207,4380,4055,4148.8,1189.8290499999998,1282.3459999999998,876.3760999999998,223164080,205767919
2017-09-13T00:00:00Z,4148.8,4152.1,3722.9,3856.6,1189.8290499999998,1282.3459999999998,876.3760999999998,383908452,219003811.95
2017-09-14T00:00:00Z,3856.6,3920.7,3200.1,3222.9,1189.8290499999998,1282.3459999999998,876.3760999999998,590184470,241145215.85
2017-09-15T00:00:00Z,3222.9,3841.1,2939.7,3706.1,1189.8290499999998,1282.3459999999998,876.3760999999998,792609515,275934430.9
2017-09-16T00:00:00Z,3706.1,3900,3531.7,3697,1189.8290499999998,1282.3459999999998,876.3760999999998,325600157,288653173.35
2017-09-17T00:00:00Z,3697,3810,3470.8,3687.1,1189.8290499999998,1282.3459999999998,876.3760999999998,238266454,294415224.6
2017-09-18T00:00:00Z,3687.1,4149,3687,4110.2,1189.8290499999998,1282.3459999999998,876.3760999999998,328976767,302112299.45
2017-09-19T00:00:00Z,4110.2,4130,3838.4,3883.8,1189.8290499999998,1282.3459999999998,876.3760999999998,352115516,313868225.85
2017-09-20T00:00:00Z,3883.8,4060,3825,3867.1,1189.8290499999998,1282.3459999999998,876.3760999999998,263081252,320015753.1
2017-09-21T00:00:00Z,3867.1,3903.5,3571.4,3611,1189.8290499999998,1282.3459999999998,876.3760999999998,370202112,329343091.35
2017-09-22T00:00:00Z,3611,3765,3515,3603.5,1189.8290499999998,1282.3459999999998,876.3760999999998,330019159,325459625
2017-09-23T00:00:00Z,3603.5,3826.5,3560,3778.9,1189.8290499999998,1282.3459999999998,876.3760999999998,221180063,325334766.05
2017-09-24T00:00:00Z,3778.9,3781.9,3595.5,3660.4,1189.8290499999998,1282.3459999999998,876.3760999999998,187902872,315305985.5
2017-09-25T00:00:00Z,3660.4,3980,3656,3925.5,1189.8290499999998,1282.3459999999998,876.3760999999998,271819358,313500616.25
2017-09-26T00:00:00Z,3925.5,3981.3,3850,3874,1189.8290499999998,1282.3459999999998,876.3760999999998,225261474,315521068
2017-09-27T00:00:00Z,3874,4220,3866.5,4202.5,1189.8290499999998,1282.3459999999998,876.3760999999998,308069192,323284918.05
2017-09-28T00:00:00Z,4202.5,4276.7,4125,4187.9,1189.8290499999998,1282.3459999999998,876.3760999999998,310866631,317936588.65
2017-09-29T00:00:00Z,4187.9,4240,4031.1,4164.8,1189.8290499999998,1282.3459999999998,876.3760999999998,394154232,327249808.95
2017-09-30T00:00:00Z,4164.8,4355.7,4155,4327.3,1189.8290499999998,1282.3459999999998,876.3760999999998,281256398,329319767.65
2017-10-01T00:00:00Z,4327.3,4384.1,4251.1,4382.8,1189.8290499999998,1282.3459999999998,876.3760999999998,260400287,332951922.05
2017-10-02T00:00:00Z,4382.8,4458.8,4355.5,4388,1189.8290499999998,1282.3459999999998,876.3760999999998,322064731,337896954.6
2017-10-03T00:00:00Z,4388,4435,4224.1,4318.3,1189.8290499999998,1282.3459999999998,876.3760999999998,349047436,336153903.8
2017-10-04T00:00:00Z,4318.3,4339,4162,4213.3,1189.8290499999998,1282.3459999999998,876.3760999999998,251445083,319216934.45
2017-10-05T00:00:00Z,4213.3,4377.5,4134.8,4311.4,1189.8290499999998,1282.3459999999998,876.3760999999998,319137500,295543333.7
2017-10-06T00:00:00Z,4311.4,4430,4291.7,4372.1,1189.8290499999998,1282.3459999999998,876.3760999999998,252070113,291866831.5
2017-10-07T00:00:00Z,4372.1,4484,4307,4445.3,1189.8290499999998,1282.3459999999998,876.3760999999998,175049890,288706003.3
2017-10-08T00:00:00Z,4445.3,4619.6,4429.5,4591,1189.8290499999998,1282.3459999999998,876.3760999999998,297011953,287107762.6
2017-10-09T00:00:00Z,4591,4914.5,4546.4,4798.8,1189.8290499999998,1282.3459999999998,876.3760999999998,576352442,298319608.9
2017-10-10T00:00:00Z,4798.8,4943.7,4698.6,4771.7,1189.8290499999998,1282.3459999999998,876.3760999999998,525518662,311441479.4
2017-10-11T00:00:00Z,4771.7,4887,4706,4822,1189.8290499999998,1282.3459999999998,876.3760999999998,368758715,311369309.55
2017-10-12T00:00:00Z,4822,5467.5,4800.6,5463.6,1189.8290499999998,1282.3459999999998,876.3760999999998,883212184,339028960.8
2017-10-13T00:00:00Z,5463.6,5980,5394.9,5667.3,1189.8290499999998,1282.3459999999998,876.3760999999998,1336720748,394805995.05
2017-10-14T00:00:00Z,5667.3,5890,5588.7,5872.1,1189.8290499999998,1282.3459999999998,876.3760999999998,590927424,414957222.65
2017-10-15T00:00:00Z,5872.1,5904.6,5405,5711.1,1189.8290499999998,1282.3459999999998,876.3760999999998,782169799,440474744.7
2017-10-16T00:00:00Z,5711.1,5876.2,5531.1,5795,1189.8290499999998,1282.3459999999998,876.3760999999998,512256122,454824477.1
2017-10-17T00:00:00Z,5795,5819.9,5510,5600,1189.8290499999998,1282.3459999999998,876.3760999999998,568041073,467823071.15
2017-10-18T00:00:00Z,5600,5647.9,5100,5590.8,1189.8290499999998,1282.3459999999998,876.3760999999998,1067907994,505675139.3
2017-10-19T00:00:00Z,5590.8,5757.9,5527,5700.8,1189.8290499999998,1282.3459999999998,876.3760999999998,655240545,518729454.95
2017-10-20T00:00:00Z,5700.8,6168.9,5602,6017.5,1189.8290499999998,1282.3459999999998,876.3760999999998,912558192,550294544.65
2017-10-21T00:00:00Z,6017.5,6220,5875,6018.7,1189.8290499999998,1282.3459999999998,876.3760999999998,854248299,579986945.25
2017-10-22T00:00:00Z,6018.7,6080.2,5720,5986,1189.8290499999998,1282.3459999999998,876.3760999999998,847520369,606259727.15
2017-10-23T00:00:00Z,5986,6095.2,5638.7,5853.9,1189.8290499999998,1282.3459999999998,876.3760999999998,1013064819,639460596.3
2017-10-24T00:00:00Z,5853.9,5853.9,5454,5517.4,1189.8290499999998,1282.3459999999998,876.3760999999998,950744064,674425545.35
2017-10-25T00:00:00Z,5517.4,5758.9,5366,5732,1189.8290499999998,1282.3459999999998,876.3760999999998,710909859,694014163.3
2017-10-26T00:00:00Z,5732,6008,5669.6,5888.4,1189.8290499999998,1282.3459999999998,876.3760999999998,773138211,720067568.2
2017-10-27T00:00:00Z,5888.4,6013,5678,5769.3,1189.8290499999998,1282.3459999999998,876.3760999999998,632848491,742957498.25
2017-10-28T00:00:00Z,5769.3,5878,5652.7,5727.1,1189.8290499999998,1282.3459999999998,876.3760999999998,444659626,750339881.9
2017-10-29T00:00:00Z,5727.1,6366,5687.5,6159.3,1189.8290499999998,1282.3459999999998,876.3760999999998,756109936,759327756.6
2017-10-30T00:00:00Z,6159.3,6221.8,6010.8,6134.9,1189.8290499999998,1282.3459999999998,876.3760999999998,579186740,762011160.5
2017-10-31T00:00:00Z,6134.9,6489,6088.4,6440.1,1189.8290499999998,1282.3459999999998,876.3760999999998,757390412,781442745.35
2017-11-01T00:00:00Z,6440.1,6750,6360,6749.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1002702139,787417243.1
2017-11-02T00:00:00Z,6749.5,7437.7,6700.3,7025.8,1189.8290499999998,1282.3459999999998,876.3760999999998,1947637864,817963098.9
2017-11-03T00:00:00Z,7025.8,7495,6920,7146.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1321777619,854505608.65
2017-11-04T00:00:00Z,7146.5,7596.1,6983.6,7393.9,1189.8290499999998,1282.3459999999998,876.3760999999998,1077283262,869261281.8
2017-11-05T00:00:00Z,7393.9,7621.7,7280.5,7378.3,1189.8290499999998,1282.3459999999998,876.3760999999998,1029792323,895138091.85
2017-11-06T00:00:00Z,7378.3,7436,6900,6960,1189.8290499999998,1282.3459999999998,876.3760999999998,1477643661,940618221.25
2017-11-07T00:00:00Z,6960,7215.5,6957,7121.3,1189.8290499999998,1282.3459999999998,876.3760999999998,1060689403,940257291.7
2017-11-08T00:00:00Z,7121.3,7950,7013,7465,1189.8290499999998,1282.3459999999998,876.3760999999998,1939100851,1004450307
2017-11-09T00:00:00Z,7465,7490.2,7030,7150.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1021866714,1009915733.1
2017-11-10T00:00:00Z,7150.5,7362.5,6431,6564,1189.8290499999998,1282.3459999999998,876.3760999999998,1784422368,1056424436.55
2017-11-11T00:00:00Z,6564,6818,6220.5,6345.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1335894178,1080843127
2017-11-12T00:00:00Z,6345.5,6480,5464,5846.5,1189.8290499999998,1282.3459999999998,876.3760999999998,2217483525,1141064062.3
2017-11-13T00:00:00Z,5846.5,6720,5800.5,6558,1189.8290499999998,1282.3459999999998,876.3760999999998,1439111574,1165482437.8
2017-11-14T00:00:00Z,6558,6777,6410,6632.5,1189.8290499999998,1282.3459999999998,876.3760999999998,783289296,1169101409.65
2017-11-15T00:00:00Z,6632.5,7367,6624.5,7310.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1271137892,1194001393.7
2017-11-16T00:00:00Z,7310.5,8061,7131,7867,1189.8290499999998,1282.3459999999998,876.3760999999998,1352874206,1230002679.45
2017-11-17T00:00:00Z,7867,8059,7550,7674,1189.8290499999998,1282.3459999999998,876.3760999999998,1575977218,1286568559.05
2017-11-18T00:00:00Z,7674,7893.5,7425,7805.5,1189.8290499999998,1282.3459999999998,876.3760999999998,857056815,1291615903
2017-11-19T00:00:00Z,7805.5,8152.5,7680,8062,1189.8290499999998,1282.3459999999998,876.3760999999998,800402418,1302676686.9
2017-11-20T00:00:00Z,8062,8305,7929.5,8243,1189.8290499999998,1282.3459999999998,876.3760999999998,863222728,1307968302.7
2017-11-21T00:00:00Z,8243,8393.5,7407.5,8098.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1670787515,1341372571.5
2017-11-22T00:00:00Z,8098.5,8319,8050.5,8219,1189.8290499999998,1282.3459999999998,876.3760999999998,853748162,1286678086.4
2017-11-23T00:00:00Z,8219,8275.5,7975.5,7988.5,1189.8290499999998,1282.3459999999998,876.3760999999998,682535318,1254715971.35
2017-11-24T00:00:00Z,7988.5,8386.5,7832,8207.5,1189.8290499999998,1282.3459999999998,876.3760999999998,976560999,1249679858.2
2017-11-25T00:00:00Z,8207.5,8787,8140,8760,1189.8290499999998,1282.3459999999998,876.3760999999998,900440645,1243212274.3
2017-11-26T00:00:00Z,8760,9586,8734.5,9339,1189.8290499999998,1282.3459999999998,876.3760999999998,1807968585,1259728520.5
2017-11-27T00:00:00Z,9339,9796,9339,9751.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1572797374,1285333919.05
2017-11-28T00:00:00Z,9751.5,9992.5,9607.5,9938,1189.8290499999998,1282.3459999999998,876.3760999999998,1236953894,1250226571.2
2017-11-29T00:00:00Z,9938,11489,8830,9869.5,1189.8290499999998,1282.3459999999998,876.3760999999998,3490469446,1373656707.8
2017-11-30T00:00:00Z,9869.5,10750.5,8938.5,9960,1189.8290499999998,1282.3459999999998,876.3760999999998,2291590521,1399015115.45
2017-12-01T00:00:00Z,9960,10988,9347.5,10879.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1948017516,1429621282.35
2017-12-02T00:00:00Z,10879.5,11262.5,10676.5,10910.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1389465247,1388220368.45
2017-12-03T00:00:00Z,10910.5,11896,10402,11210,1189.8290499999998,1282.3459999999998,876.3760999999998,1662517142,1399390646.85
2017-12-04T00:00:00Z,11210,11685.5,10856,11682,1189.8290499999998,1282.3459999999998,876.3760999999998,1539285527,1437190458.4
2017-12-05T00:00:00Z,11682,11961,11451,11726,1189.8290499999998,1282.3459999999998,876.3760999999998,1165153246,1431891226.1
2017-12-06T00:00:00Z,11726,13890.5,11724,13682,1189.8290499999998,1282.3459999999998,876.3760999999998,2181553335,1473325182.55
2017-12-07T00:00:00Z,13682,17750,13323.5,17427,1189.8290499999998,1282.3459999999998,876.3760999999998,3745748309,1581813737.1
2017-12-08T00:00:00Z,17427,17719.5,13889.5,16272,1189.8290499999998,1282.3459999999998,876.3760999999998,2976200225,1687770907.6
2017-12-09T00:00:00Z,16272,16600,13225,14984.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1858006738,1740651123.6
2017-12-10T00:00:00Z,14984.5,16149,13218,15143,1189.8290499999998,1282.3459999999998,876.3760999999998,2334949262,1814237450.3
2017-12-11T00:00:00Z,15143,17742.5,15102,17009,1189.8290499999998,1282.3459999999998,876.3760999999998,1661016866,1813748917.85
2017-12-12T00:00:00Z,17009,18067,16200,17236,1189.8290499999998,1282.3459999999998,876.3760999999998,1618633765,1851993198
2017-12-13T00:00:00Z,17236,17561,15855,16436.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1740697543,1904901309.25
2017-12-14T00:00:00Z,16436.5,17145,16103,16651,1189.8290499999998,1282.3459999999998,876.3760999999998,1046084323,1908377475.45
2017-12-15T00:00:00Z,16651,18296.5,16615.5,17700,1189.8290499999998,1282.3459999999998,876.3760999999998,1508093617,1938760124.05
2017-12-16T00:00:00Z,17700,19840,17476.5,19547.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1425811474,1919652268.5
2017-12-17T00:00:00Z,19547.5,20093,18737.5,19287.5,1189.8290499999998,1282.3459999999998,876.3760999999998,1816963445,1931860572.05
2017-12-18T00:00:00Z,19287.5,19384,18032.5,19127,1189.8290499999998,1282.3459999999998,876.3760999999998,1806717297,1960348742.2
2017-12-19T00:00:00Z,19127,19346,16804.5,17663,1189.8290499999998,1282.3459999999998,876.3760999999998,1864278438,1879039191.8
